Wav (nm)	CalR)	Wav (nm)	MeasuredR	Torg (nm)	Tmir (nm)	3.800E+2	6.258E-1	3.808E+2	5.604E-1	1.600E+1	1.090E+2
		4.588E+2	1.455E-1		
		4.591E+2	1.521E-1		
		4.595E+2	1.384E-1		
		4.599E+2	1.381E-1		
		4.602E+2	1.326E-1		
		4.606E+2	1.443E-1		
		4.609E+2	1.210E-1		
		4.613E+2	1.274E-1		
		4.616E+2	1.185E-1		
		4.620E+2	1.117E-1		
		4.624E+2	1.151E-1		
		4.627E+2	1.172E-1		
		4.631E+2	1.045E-1		
		4.634E+2	1.118E-1		
		4.638E+2	1.137E-1		
		4.641E+2	1.152E-1		
		4.645E+2	1.075E-1		
		4.649E+2	1.150E-1		
		4.652E+2	1.113E-1		
		4.656E+2	1.115E-1		
		4.659E+2	1.088E-1		
		4.663E+2	1.106E-1		
		4.666E+2	1.173E-1		
		4.670E+2	1.201E-1		
		4.674E+2	1.200E-1		
		4.677E+2	1.240E-1		
		4.681E+2	1.243E-1		
		4.684E+2	1.228E-1		
		4.688E+2	1.335E-1		
		4.691E+2	1.323E-1		
		4.695E+2	1.374E-1		
		4.698E+2	1.286E-1		
		4.702E+2	1.420E-1		
		4.706E+2	1.348E-1		
		4.709E+2	1.453E-1		
		4.713E+2	1.574E-1		
		4.716E+2	1.584E-1		
		4.720E+2	1.576E-1		
		4.723E+2	1.625E-1		
		4.727E+2	1.651E-1		
		4.730E+2	1.755E-1		
		4.734E+2	1.827E-1		
		4.738E+2	1.813E-1		
		4.741E+2	1.840E-1		
		4.745E+2	1.943E-1		
		4.748E+2	1.930E-1		
		4.752E+2	1.964E-1		
		4.755E+2	2.023E-1		
		4.759E+2	2.152E-1		
		4.762E+2	2.167E-1		
		4.766E+2	2.293E-1		
		4.769E+2	2.356E-1		
		4.773E+2	2.324E-1		
		4.777E+2	2.311E-1		
		4.780E+2	2.384E-1		
		4.784E+2	2.511E-1		
		4.787E+2	2.566E-1		
		4.791E+2	2.558E-1		
		4.794E+2	2.707E-1		
		4.798E+2	2.669E-1		
		4.801E+2	2.855E-1		
		4.805E+2	2.859E-1		
		4.809E+2	3.016E-1		
		4.812E+2	3.022E-1		
		4.816E+2	3.037E-1		
		4.819E+2	3.066E-1		
		4.823E+2	3.168E-1		
		4.826E+2	3.198E-1		
		4.830E+2	3.210E-1		
		4.833E+2	3.243E-1		
		4.837E+2	3.355E-1		
		4.840E+2	3.437E-1		
		4.844E+2	3.437E-1		
		4.848E+2	3.507E-1		
		4.851E+2	3.560E-1		
		4.855E+2	3.652E-1		
		4.858E+2	3.679E-1		
		4.862E+2	3.730E-1		
		4.865E+2	3.817E-1		
		4.869E+2	3.830E-1		
		4.872E+2	3.969E-1		
		4.876E+2	4.041E-1		
		4.879E+2	3.979E-1		
		4.883E+2	4.054E-1		
		4.886E+2	4.110E-1		
		4.890E+2	4.201E-1		
		4.894E+2	4.187E-1		
		4.897E+2	4.307E-1		
		4.901E+2	4.362E-1		
		4.904E+2	4.421E-1		
		4.908E+2	4.446E-1		
		4.911E+2	4.499E-1		
		4.915E+2	4.540E-1		
		4.918E+2	4.558E-1		
		4.922E+2	4.637E-1		
		4.925E+2	4.653E-1		
		4.929E+2	4.660E-1		
		4.932E+2	4.739E-1		
		4.936E+2	4.873E-1		
		4.939E+2	4.857E-1		
		4.943E+2	5.006E-1		
		4.946E+2	4.908E-1		
		4.950E+2	5.020E-1		
		4.954E+2	5.071E-1		
		4.957E+2	5.092E-1		
		4.961E+2	5.186E-1		
		4.964E+2	5.246E-1		
		4.968E+2	5.212E-1		
		4.971E+2	5.331E-1		
		4.975E+2	5.241E-1		
		4.978E+2	5.372E-1		
		4.982E+2	5.302E-1		
		4.985E+2	5.410E-1		
		4.989E+2	5.379E-1		
		4.992E+2	5.516E-1		
		4.996E+2	5.590E-1		
		4.999E+2	5.538E-1		
		5.003E+2	5.650E-1		
		5.006E+2	5.692E-1		
		5.010E+2	5.585E-1		
		5.014E+2	5.762E-1		
		5.017E+2	5.782E-1		
		5.021E+2	5.842E-1		
		5.024E+2	5.782E-1		
		5.028E+2	5.904E-1		
		5.031E+2	5.901E-1		
		5.035E+2	5.988E-1		
		5.038E+2	5.963E-1		
		5.042E+2	5.995E-1		
		5.045E+2	6.121E-1		
		5.049E+2	6.041E-1		
		5.052E+2	6.151E-1		
		5.056E+2	6.145E-1		
		5.059E+2	6.115E-1		
		5.063E+2	6.213E-1		
		5.066E+2	6.198E-1		
		5.070E+2	6.304E-1		
		5.073E+2	6.393E-1		
		5.077E+2	6.402E-1		
		5.080E+2	6.462E-1		
		5.084E+2	6.462E-1		
		5.087E+2	6.394E-1		
		5.091E+2	6.454E-1		
		5.094E+2	6.597E-1		
		5.098E+2	6.561E-1		
		5.101E+2	6.519E-1		
		5.105E+2	6.636E-1		
		5.108E+2	6.655E-1		
		5.112E+2	6.701E-1		
		5.116E+2	6.657E-1		
		5.119E+2	6.733E-1		
		5.122E+2	6.811E-1		
		5.126E+2	6.806E-1		
		5.130E+2	6.865E-1		
		5.133E+2	6.838E-1		
		5.136E+2	6.828E-1		
		5.140E+2	6.835E-1		
